ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN8513,sp rating11,moody rating12,Currency0,N,Seniority6,Y,3,23-Jan-14,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Jul-18,Industry Group29,Industry Sector8,Industry SubGroup85,Issuer Name1358,Ticker1004,Country4,Stripe 0
ISIN8514,sp rating15,moody rating13,Currency0,N,Seniority2,Y,3,27-Feb-12,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-19,Industry Group4,Industry Sector3,Industry SubGroup4,Issuer Name1359,Ticker1005,Country4,Stripe 0
ISIN8515,sp rating3,moody rating11,Currency0,N,Seniority2,N,3,16-Mar-98,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Mar-28,Industry Group5,Industry Sector4,Industry SubGroup6,Issuer Name1360,Ticker1006,Country4,Stripe 9
ISIN8516,sp rating3,moody rating2,Currency0,N,Seniority2,N,3,5-Mar-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-20,Industry Group5,Industry Sector4,Industry SubGroup6,Issuer Name1360,Ticker1006,Country4,Stripe 9
ISIN8517,sp rating3,moody rating2,Currency0,N,Seniority2,Y,3,13-Aug-10,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-20,Industry Group5,Industry Sector4,Industry SubGroup6,Issuer Name1360,Ticker1006,Country4,Stripe 9
ISIN8518,sp rating3,moody rating2,Currency0,N,Seniority2,Y,3,28-Feb-12,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-22,Industry Group5,Industry Sector4,Industry SubGroup6,Issuer Name1360,Ticker1006,Country4,Stripe 9
ISIN8519,sp rating3,moody rating2,Currency0,N,Seniority2,Y,3,25-Feb-13,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Mar-21,Industry Group5,Industry Sector4,Industry SubGroup6,Issuer Name1360,Ticker1006,Country4,Stripe 9
ISIN8520,sp rating20,moody rating3,Currency0,N,Seniority2,N,3,19-May-11,Collateral Type4,Coupon Frequency0,Coupon Type1,19-May-21,Industry Group41,Industry Sector8,Industry SubGroup257,Issuer Name1361,Ticker1007,Country4,Stripe 6
ISIN8521,sp rating20,moody rating3,Currency0,N,Seniority2,N,3,25-Feb-14,Collateral Type4,Coupon Frequency0,Coupon Type1,25-Feb-24,Industry Group41,Industry Sector8,Industry SubGroup257,Issuer Name1361,Ticker1007,Country4,Stripe 6
ISIN8522,sp rating7,,Currency0,N,Seniority4,Y,3,23-Jul-15,Collateral Type3,Coupon Frequency3,Coupon Type0,1-Jul-55,Industry Group13,Industry Sector0,Industry SubGroup105,Issuer Name1362,Ticker1008,Country4,Stripe 0
ISIN8523,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,18-Aug-14,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Aug-19,Industry Group48,Industry Sector0,Industry SubGroup87,Issuer Name1363,Ticker1009,Country4,Stripe 0
ISIN8526,sp rating10,moody rating2,Currency0,N,Seniority2,N,3,16-Sep-14,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Oct-21,Industry Group8,Industry Sector2,Industry SubGroup82,Issuer Name1364,Ticker1010,Country4,Stripe 9
ISIN8527,sp rating10,moody rating2,Currency0,N,Seniority2,N,3,16-Sep-14,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Oct-24,Industry Group8,Industry Sector2,Industry SubGroup82,Issuer Name1364,Ticker1010,Country4,Stripe 9
ISIN8535,sp rating14,moody rating11,Currency0,N,Seniority2,Y,3,2-Aug-13,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-20,Industry Group37,Industry Sector5,Industry SubGroup258,Issuer Name1365,Ticker1011,Country4,Stripe 0
ISIN8536,sp rating9,,Currency0,N,Seniority4,Y,3,30-Sep-13,Collateral Type3,Coupon Frequency0,Coupon Type1,10-Oct-18,Industry Group10,Industry Sector0,Industry SubGroup14,Issuer Name1366,Ticker1012,Country4,Stripe 0
ISIN8537,sp rating17,moody rating6,Currency0,N,Seniority2,Y,3,11-Jun-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jun-45,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name1367,Ticker1013,Country4,Stripe 2
ISIN8538,sp rating16,moody rating10,Currency0,N,Seniority2,N,3,21-Sep-92,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Sep-22,Industry Group45,Industry Sector1,Industry SubGroup168,Issuer Name987,Ticker727,Country4,Stripe 2
ISIN8539,sp rating16,moody rating10,Currency0,N,Seniority2,N,3,26-Apr-95,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-35,Industry Group45,Industry Sector1,Industry SubGroup168,Issuer Name987,Ticker727,Country4,Stripe 2
ISIN8540,sp rating2,moody rating9,Currency0,N,Seniority2,Y,3,2-Apr-13,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-21,Industry Group19,Industry Sector5,Industry SubGroup26,Issuer Name1368,Ticker1014,Country4,Stripe 9
ISIN8541,sp rating2,moody rating9,Currency0,N,Seniority2,Y,3,6-Nov-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-22,Industry Group19,Industry Sector5,Industry SubGroup26,Issuer Name1368,Ticker1014,Country4,Stripe 9
ISIN8542,sp rating14,moody rating16,Currency0,N,Seniority4,Y,3,22-Aug-12,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Sep-19,Industry Group27,Industry Sector4,Industry SubGroup67,Issuer Name1369,Ticker1015,Country4,Stripe 0
ISIN8543,sp rating13,moody rating12,Currency0,N,Seniority2,Y,3,25-Jan-13,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Oct-20,Industry Group26,Industry Sector8,Industry SubGroup34,Issuer Name1370,Ticker1016,Country4,Stripe 0
ISIN8544,sp rating13,moody rating12,Currency0,N,Seniority2,Y,3,19-Sep-11,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Feb-19,Industry Group17,Industry Sector1,Industry SubGroup259,Issuer Name1371,Ticker1017,Country4,Stripe 0
ISIN8545,sp rating1,moody rating15,Currency0,N,Seniority2,Y,3,19-May-11,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Jun-21,Industry Group20,Industry Sector7,Industry SubGroup29,Issuer Name1372,Ticker1018,Country4,Stripe 0
ISIN8546,sp rating1,moody rating15,Currency0,N,Seniority2,Y,3,22-Mar-12,Collateral Type4,Coupon Frequency0,Coupon Type7,15-Jun-22,Industry Group20,Industry Sector7,Industry SubGroup29,Issuer Name1372,Ticker1018,Country4,Stripe 0
ISIN8547,sp rating16,moody rating15,Currency0,N,Seniority1,Y,3,19-May-06,Collateral Type2,Coupon Frequency0,Coupon Type0,16-May-46,Industry Group1,Industry Sector0,Industry SubGroup1,Issuer Name1373,Ticker1019,Country4,Stripe 0
ISIN8568,sp rating11,moody rating14,Currency0,N,Seniority4,Y,3,14-Mar-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Mar-19,Industry Group27,Industry Sector4,Industry SubGroup116,Issuer Name1375,Ticker1021,Country4,Stripe 0
ISIN8569,sp rating10,moody rating2,Currency0,N,Seniority2,N,3,7-Jun-07,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Feb-17,Industry Group19,Industry Sector5,Industry SubGroup133,Issuer Name1376,Ticker1022,Country4,Stripe 0
ISIN8570,sp rating10,moody rating2,Currency0,N,Seniority2,N,3,18-Dec-09,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Aug-19,Industry Group19,Industry Sector5,Industry SubGroup133,Issuer Name1376,Ticker1022,Country4,Stripe 0
ISIN8571,sp rating14,moody rating16,Currency0,N,Seniority4,Y,3,20-Nov-14,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Dec-22,Industry Group13,Industry Sector0,Industry SubGroup19,Issuer Name1377,Ticker1023,Country4,Stripe 0
ISIN8572,sp rating10,moody rating11,Currency0,N,Seniority2,Y,3,17-Jun-14,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Mar-22,Industry Group60,Industry Sector5,Industry SubGroup148,Issuer Name1378,Ticker1024,Country4,Stripe 0
ISIN8573,sp rating14,moody rating11,Currency0,N,Seniority2,Y,3,12-Mar-14,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Apr-22,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name1379,Ticker1025,Country3,Stripe 10
ISIN8574,sp rating14,moody rating11,Currency0,N,Seniority2,Y,3,21-May-15,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Apr-22,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name1379,Ticker1025,Country3,Stripe 10
ISIN8575,sp rating3,moody rating9,Currency0,N,Seniority2,Y,3,15-Jun-15,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Jun-22,Industry Group35,Industry Sector4,Industry SubGroup139,Issuer Name1380,Ticker1026,Country4,Stripe 0
ISIN8578,sp rating17,moody rating5,Currency0,N,Seniority0,N,3,6-Oct-09,Collateral Type0,Coupon Frequency0,Coupon Type1,30-Sep-39,Industry Group1,Industry Sector0,Industry SubGroup12,Issuer Name1381,Ticker1027,Country4,Stripe 3
ISIN8579,sp rating17,moody rating5,Currency0,N,Seniority0,N,3,19-Jun-14,Collateral Type0,Coupon Frequency0,Coupon Type1,19-Jun-64,Industry Group1,Industry Sector0,Industry SubGroup12,Issuer Name1381,Ticker1027,Country4,Stripe 3
ISIN8580,sp rating11,moody rating14,Currency0,N,Seniority6,Y,3,2-Apr-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Apr-19,Industry Group35,Industry Sector4,Industry SubGroup260,Issuer Name1382,Ticker1028,Country4,Stripe 12
ISIN8581,sp rating15,moody rating13,Currency0,N,Seniority2,Y,3,2-Apr-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Apr-20,Industry Group35,Industry Sector4,Industry SubGroup260,Issuer Name1382,Ticker1028,Country4,Stripe 12
ISIN8582,sp rating16,moody rating6,Currency0,N,Seniority2,N,3,13-Apr-10,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Apr-20,Industry Group20,Industry Sector7,Industry SubGroup29,Issuer Name1383,Ticker127,Country4,Stripe 5
ISIN8583,sp rating16,moody rating6,Currency0,N,Seniority2,N,3,18-May-12,Collateral Type4,Coupon Frequency0,Coupon Type1,15-May-22,Industry Group20,Industry Sector7,Industry SubGroup29,Issuer Name1383,Ticker127,Country4,Stripe 5
ISIN8584,sp rating0,moody rating15,Currency0,N,Seniority2,N,3,17-Aug-07,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Aug-17,Industry Group28,Industry Sector3,Industry SubGroup37,Issuer Name1384,Ticker376,Country4,Stripe 0
ISIN8585,sp rating0,moody rating15,Currency0,N,Seniority2,Y,3,28-Jan-13,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jun-22,Industry Group28,Industry Sector3,Industry SubGroup37,Issuer Name1384,Ticker376,Country4,Stripe 0
ISIN8586,sp rating13,moody rating12,Currency0,N,Seniority2,Y,3,14-Feb-13,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Mar-22,Industry Group11,Industry Sector3,Industry SubGroup18,Issuer Name1385,Ticker1029,Country4,Stripe 0
ISIN8587,sp rating14,moody rating16,Currency0,N,Seniority2,Y,3,9-Oct-13,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Nov-20,Industry Group4,Industry Sector3,Industry SubGroup4,Issuer Name1386,Ticker1030,Country4,Stripe 0
ISIN8588,sp rating14,moody rating16,Currency0,N,Seniority2,Y,3,21-Apr-15,Collateral Type2,Coupon Frequency0,Coupon Type1,1-May-23,Industry Group4,Industry Sector3,Industry SubGroup4,Issuer Name1386,Ticker1030,Country4,Stripe 0
ISIN8589,sp rating18,moody rating20,Currency0,N,Seniority2,Y,3,13-Jul-11,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Dec-18,Industry Group35,Industry Sector4,Industry SubGroup187,Issuer Name1387,Ticker1031,Country4,Stripe 12
ISIN8590,sp rating10,moody rating14,Currency0,N,Seniority2,Y,3,29-Apr-13,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Sep-22,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name1388,Ticker1032,Country4,Stripe 8
ISIN8591,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,6-Nov-03,Collateral Type2,Coupon Frequency0,Coupon Type1,6-Nov-33,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8592,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,8-Feb-06,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-16,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8593,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,3-Oct-11,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Oct-18,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8594,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,17-Mar-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Mar-19,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8595,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,17-Mar-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Mar-24,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8596,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,17-Oct-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Oct-19,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8597,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,17-Oct-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Apr-25,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8598,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,16-Jan-15,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Feb-25,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8599,sp rating8,moody rating8,Currency0,N,Seniority4,N,3,20-Feb-07,Collateral Type5,Coupon Frequency0,Coupon Type1,21-Feb-17,Industry Group0,Industry Sector0,Industry SubGroup13,Issuer Name19,Ticker18,Country8,Stripe 0
ISIN8600,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,1-Aug-11,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Feb-20,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8601,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,1-Aug-11,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-22,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8602,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,16-Feb-12,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Mar-22,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8603,sp rating0,moody rating9,Currency0,N,Seniority6,N,3,23-Oct-12,Collateral Type6,Coupon Frequency0,Coupon Type1,1-May-23,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8604,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,23-Oct-12,Collateral Type2,Coupon Frequency0,Coupon Type1,1-May-23,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name780,Ticker608,Country4,Stripe 10
ISIN8605,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,6-Dec-12,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Feb-21,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name1389,Ticker608,Country4,Stripe 10
ISIN8606,sp rating6,moody rating4,Currency0,N,Seniority2,N,3,16-Nov-09,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Nov-19,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name1390,Ticker1033,Country4,Stripe 0
ISIN8607,sp rating13,moody rating12,Currency0,N,Seniority4,Y,3,20-Nov-14,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Dec-19,Industry Group29,Industry Sector8,Industry SubGroup100,Issuer Name1391,Ticker1034,Country4,Stripe 0
ISIN8608,sp rating13,,Currency0,N,Seniority4,Y,3,20-Nov-14,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Dec-19,Industry Group29,Industry Sector8,Industry SubGroup100,Issuer Name1391,Ticker1034,Country4,Stripe 0
ISIN8609,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,15-Oct-07,Collateral Type4,Coupon Frequency0,Coupon Type1,30-Jan-18,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8610,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,24-Jan-11,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Feb-21,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8611,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,24-Jan-11,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Feb-41,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8612,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,23-Jan-12,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Feb-19,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8613,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,23-Jul-12,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Aug-22,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8614,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,19-Nov-12,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Feb-20,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8615,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,12-Nov-13,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Nov-23,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8616,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,21-Feb-14,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Mar-24,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8617,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,14-Aug-14,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Aug-24,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8618,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,21-Jan-15,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Feb-25,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8619,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,20-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Jun-25,Industry Group48,Industry Sector0,Industry SubGroup200,Issuer Name1392,Ticker1035,Country4,Stripe 14
ISIN8620,sp rating11,moody rating14,Currency0,N,Seniority3,Y,3,8-Mar-13,Collateral Type3,Coupon Frequency0,Coupon Type1,15-Apr-20,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name1393,Ticker1036,Country4,Stripe 9
ISIN8621,sp rating11,moody rating12,Currency0,N,Seniority2,Y,3,8-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jul-20,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name1393,Ticker1036,Country4,Stripe 9
ISIN8622,sp rating11,moody rating12,Currency0,N,Seniority2,Y,3,18-Nov-13,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jul-20,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name1393,Ticker1036,Country4,Stripe 9
ISIN8623,sp rating10,moody rating11,Currency0,N,Seniority6,Y,3,4-Dec-14,Collateral Type6,Coupon Frequency0,Coupon Type1,15-Dec-21,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name1393,Ticker1036,Country4,Stripe 9
ISIN8624,sp rating0,moody rating15,Currency0,N,Seniority0,N,3,30-Oct-03,Collateral Type0,Coupon Frequency0,Coupon Type1,1-Nov-33,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name1394,Ticker18,Country8,Stripe 3
ISIN8625,sp rating0,moody rating15,Currency0,N,Seniority0,N,3,21-May-08,Collateral Type0,Coupon Frequency0,Coupon Type1,21-May-18,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name1394,Ticker18,Country8,Stripe 3
ISIN8626,sp rating0,moody rating15,Currency0,N,Seniority0,N,3,30-Oct-03,Collateral Type0,Coupon Frequency0,Coupon Type1,1-Nov-33,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name1394,Ticker18,Country8,Stripe 3
ISIN8627,sp rating0,moody rating15,Currency0,N,Seniority0,N,3,21-May-08,Collateral Type0,Coupon Frequency0,Coupon Type1,21-May-18,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name1394,Ticker18,Country8,Stripe 3
ISIN8628,sp rating5,moody rating5,Currency0,N,Seniority2,N,3,7-Aug-08,Collateral Type2,Coupon Frequency0,Coupon Type1,7-Aug-18,Industry Group22,Industry Sector7,Industry SubGroup30,Issuer Name1395,Ticker1037,Country9,Stripe 11
ISIN8630,sp rating12,moody rating12,Currency0,N,Seniority2,Y,3,30-Jun-14,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jul-22,Industry Group35,Industry Sector4,Industry SubGroup189,Issuer Name1397,Ticker1039,Country4,Stripe 0
ISIN8631,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,25-Jun-07,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jun-17,Industry Group48,Industry Sector0,Industry SubGroup87,Issuer Name794,Ticker615,Country4,Stripe 0
ISIN8632,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,18-Sep-07,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jan-18,Industry Group48,Industry Sector0,Industry SubGroup87,Issuer Name794,Ticker615,Country4,Stripe 0
ISIN8634,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,25-Aug-05,Collateral Type0,Coupon Frequency0,Coupon Type1,27-Nov-32,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8635,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,25-Aug-05,Collateral Type0,Coupon Frequency0,Coupon Type1,17-May-32,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8636,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,3-May-06,Collateral Type0,Coupon Frequency0,Coupon Type1,2-May-36,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8637,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,12-Sep-07,Collateral Type0,Coupon Frequency0,Coupon Type1,15-Sep-37,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8638,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,27-May-08,Collateral Type0,Coupon Frequency0,Coupon Type1,1-Jun-38,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8639,sp rating6,moody rating5,Currency0,N,Seniority2,N,3,5-Apr-11,Collateral Type4,Coupon Frequency0,Coupon Type1,5-Apr-21,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8640,sp rating6,moody rating5,Currency0,N,Seniority2,N,3,17-Nov-11,Collateral Type4,Coupon Frequency0,Coupon Type1,14-Jan-22,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8641,sp rating6,moody rating5,Currency0,N,Seniority2,N,3,17-Nov-11,Collateral Type4,Coupon Frequency0,Coupon Type1,14-Jan-42,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8642,sp rating6,moody rating5,Currency0,N,Seniority2,N,3,30-Mar-12,Collateral Type4,Coupon Frequency0,Coupon Type1,30-Mar-22,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8643,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,12-Mar-14,Collateral Type0,Coupon Frequency0,Coupon Type1,14-Mar-24,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8644,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,12-Mar-14,Collateral Type0,Coupon Frequency0,Coupon Type1,14-Mar-44,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8648,sp rating9,moody rating6,Currency0,N,Seniority0,N,3,18-Aug-15,Collateral Type0,Coupon Frequency0,Coupon Type1,18-Aug-25,Industry Group0,Industry Sector0,Industry SubGroup5,Issuer Name1399,Ticker20,Country8,Stripe 3
ISIN8649,sp rating16,moody rating10,Currency0,N,Seniority0,N,3,27-Sep-10,Collateral Type0,Coupon Frequency0,Coupon Type1,27-Sep-20,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
ISIN8650,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,20-Dec-12,Collateral Type4,Coupon Frequency0,Coupon Type1,16-Jan-18,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
ISIN8651,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,24-Sep-13,Collateral Type4,Coupon Frequency0,Coupon Type1,24-Sep-18,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
ISIN8652,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,13-Nov-14,Collateral Type4,Coupon Frequency0,Coupon Type1,13-Nov-17,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
ISIN8653,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,13-Nov-14,Collateral Type4,Coupon Frequency0,Coupon Type1,13-Nov-19,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
ISIN8654,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,5-Mar-15,Collateral Type4,Coupon Frequency0,Coupon Type1,5-Mar-18,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
ISIN8655,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,5-Mar-15,Collateral Type4,Coupon Frequency0,Coupon Type1,5-Mar-20,Industry Group0,Industry Sector0,Industry SubGroup107,Issuer Name1400,Ticker20,Country4,Stripe 3
