ISIN,Risk_Stripe
ISIN17355,Stripe 5
ISIN17356,Stripe 5
ISIN17357,Stripe 5
ISIN17359,Stripe 5
ISIN17360,Stripe 0
ISIN17361,Stripe 0
ISIN17362,Stripe 0
ISIN17363,Stripe 0
ISIN17364,Stripe 0
ISIN17365,Stripe 0
ISIN17366,Stripe 0
ISIN17367,Stripe 0
ISIN17368,Stripe 0
ISIN17369,Stripe 0
ISIN17370,Stripe 0
ISIN17371,Stripe 0
ISIN17375,Stripe 5
ISIN17376,Stripe 5
ISIN17377,Stripe 5
ISIN17378,Stripe 5
ISIN17379,Stripe 5
ISIN17380,Stripe 5
ISIN17381,Stripe 5
ISIN17382,Stripe 1
ISIN17383,Stripe 1
ISIN17385,Stripe 1
ISIN17386,Stripe 1
ISIN17387,Stripe 1
ISIN17388,Stripe 1
ISIN17389,Stripe 1
ISIN17390,Stripe 1
ISIN17391,Stripe 1
ISIN17392,Stripe 1
ISIN17393,Stripe 1
ISIN17394,Stripe 1
ISIN17395,Stripe 1
ISIN17396,Stripe 1
ISIN17398,Stripe 0
ISIN17399,Stripe 0
ISIN17400,Stripe 0
ISIN17403,Stripe 5
ISIN17588,Stripe 5
ISIN17721,Stripe 2
ISIN17722,Stripe 2
ISIN17723,Stripe 2
ISIN17724,Stripe 5
ISIN17725,Stripe 5
ISIN17726,Stripe 0
ISIN17727,Stripe 0
ISIN17728,Stripe 5
ISIN17729,Stripe 5
ISIN17731,Stripe 5
ISIN17732,Stripe 2
ISIN17733,Stripe 2
ISIN17734,Stripe 5
ISIN17735,Stripe 5
ISIN17736,Stripe 0
ISIN17737,Stripe 0
ISIN17738,Stripe 0
ISIN17739,Stripe 0
ISIN17740,Stripe 0
ISIN17743,Stripe 5
ISIN17744,Stripe 5
ISIN17745,Stripe 5
ISIN17747,Stripe 5
ISIN17748,Stripe 5
ISIN17749,Stripe 2
ISIN17750,Stripe 2
ISIN17751,Stripe 2
ISIN17752,Stripe 2
ISIN17753,Stripe 2
ISIN17754,Stripe 0
ISIN17755,Stripe 5
ISIN17757,Stripe 2
ISIN17758,Stripe 2
ISIN17759,Stripe 2
ISIN17760,Stripe 2
ISIN17761,Stripe 2
ISIN17762,Stripe 2
ISIN17763,Stripe 2
ISIN17764,Stripe 2
ISIN17765,Stripe 2
ISIN17766,Stripe 5
ISIN17771,Stripe 0
ISIN17772,Stripe 0
ISIN17773,Stripe 5
ISIN17774,Stripe 0
ISIN17775,Stripe 0
ISIN17776,Stripe 0
ISIN17778,Stripe 2
ISIN17779,Stripe 2
ISIN17780,Stripe 2
ISIN17781,Stripe 2
ISIN17782,Stripe 2
ISIN17783,Stripe 2
ISIN17784,Stripe 2
ISIN17785,Stripe 3
ISIN17786,Stripe 3
ISIN17787,Stripe 3
ISIN17791,Stripe 2
ISIN17792,Stripe 2
ISIN17793,Stripe 2
ISIN17794,Stripe 2
ISIN17795,Stripe 6
ISIN17796,Stripe 6
ISIN17797,Stripe 6
ISIN17798,Stripe 6
ISIN17799,Stripe 6
ISIN17800,Stripe 6
ISIN17801,Stripe 6
ISIN17802,Stripe 6
ISIN17803,Stripe 6
ISIN17805,Stripe 2
ISIN17806,Stripe 2
ISIN17807,Stripe 2
ISIN17808,Stripe 2
ISIN17809,Stripe 2
ISIN17810,Stripe 2
ISIN17811,Stripe 2
ISIN17812,Stripe 2
ISIN17813,Stripe 2
ISIN17814,Stripe 2
ISIN17815,Stripe 2
ISIN17816,Stripe 2
ISIN17817,Stripe 2
ISIN17818,Stripe 2
ISIN17819,Stripe 2
ISIN17820,Stripe 2
ISIN17821,Stripe 2
ISIN17822,Stripe 2
ISIN17823,Stripe 2
ISIN17824,Stripe 2
ISIN17825,Stripe 2
ISIN17826,Stripe 2
ISIN17827,Stripe 2
ISIN17828,Stripe 2
ISIN17829,Stripe 2
ISIN17830,Stripe 2
ISIN17831,Stripe 2
ISIN17832,Stripe 2
ISIN17833,Stripe 2
ISIN17834,Stripe 2
ISIN17835,Stripe 2
ISIN17836,Stripe 2
ISIN17837,Stripe 2
ISIN17838,Stripe 2
ISIN17839,Stripe 2
ISIN17840,Stripe 2
ISIN17841,Stripe 2
ISIN17842,Stripe 4
ISIN17843,Stripe 4
ISIN17844,Stripe 4
ISIN17845,Stripe 4
ISIN17846,Stripe 2
ISIN17847,Stripe 2
ISIN17848,Stripe 2
ISIN17849,Stripe 6
ISIN17851,Stripe 8
ISIN17852,Stripe 0
ISIN17853,Stripe 2
ISIN17854,Stripe 2
ISIN17855,Stripe 2
ISIN17856,Stripe 2
ISIN17857,Stripe 2
ISIN17858,Stripe 2
ISIN17859,Stripe 2
ISIN17860,Stripe 2
ISIN17861,Stripe 2
ISIN17862,Stripe 5
ISIN17869,Stripe 2
ISIN17870,Stripe 2
ISIN17871,Stripe 0
ISIN17872,Stripe 5
ISIN17873,Stripe 5
ISIN17874,Stripe 5
ISIN17875,Stripe 5
ISIN17877,Stripe 5
ISIN17878,Stripe 5
ISIN17879,Stripe 5
ISIN17880,Stripe 5
ISIN17881,Stripe 5
ISIN17882,Stripe 5
ISIN17883,Stripe 5
ISIN17884,Stripe 5
ISIN17885,Stripe 5
ISIN17886,Stripe 5
ISIN17887,Stripe 5
ISIN17888,Stripe 5
ISIN17889,Stripe 5
ISIN17890,Stripe 5
ISIN17891,Stripe 5
ISIN17892,Stripe 5
ISIN17893,Stripe 5
ISIN17894,Stripe 5
ISIN17895,Stripe 5
ISIN17896,Stripe 5
ISIN17897,Stripe 5
ISIN17898,Stripe 5
ISIN17899,Stripe 5
ISIN17900,Stripe 5
ISIN17901,Stripe 5
ISIN17902,Stripe 5
ISIN17903,Stripe 5
ISIN17904,Stripe 5
ISIN17905,Stripe 5
ISIN17906,Stripe 5
ISIN17907,Stripe 5
ISIN17908,Stripe 6
ISIN17909,Stripe 6
ISIN17910,Stripe 6
ISIN17911,Stripe 6
ISIN17912,Stripe 6
ISIN17913,Stripe 6
ISIN17914,Stripe 6
ISIN17915,Stripe 6
ISIN17916,Stripe 6
ISIN17917,Stripe 6
ISIN17919,Stripe 5
ISIN17920,Stripe 5
ISIN17921,Stripe 5
ISIN17922,Stripe 5
ISIN17923,Stripe 5
ISIN17924,Stripe 5
ISIN17925,Stripe 5
ISIN17926,Stripe 5
ISIN17927,Stripe 5
ISIN17928,Stripe 5
ISIN17929,Stripe 5
ISIN17930,Stripe 5
ISIN17931,Stripe 5
ISIN17932,Stripe 5
ISIN17933,Stripe 5
ISIN17934,Stripe 5
ISIN17935,Stripe 5
ISIN17936,Stripe 6
ISIN17937,Stripe 6
ISIN17938,Stripe 8
ISIN17939,Stripe 8
ISIN17940,Stripe 8
ISIN17941,Stripe 5
ISIN17942,Stripe 5
ISIN17943,Stripe 5
ISIN17944,Stripe 5
ISIN17945,Stripe 5
ISIN17946,Stripe 5
ISIN17947,Stripe 5
ISIN17948,Stripe 5
ISIN17949,Stripe 5
ISIN17950,Stripe 5
ISIN17951,Stripe 5
ISIN17952,Stripe 5
ISIN17953,Stripe 5
ISIN17954,Stripe 5
ISIN17955,Stripe 5
ISIN17956,Stripe 5
ISIN17957,Stripe 5
ISIN17958,Stripe 5
ISIN17959,Stripe 5
ISIN17960,Stripe 5
ISIN17961,Stripe 5
ISIN17962,Stripe 5
ISIN17963,Stripe 5
ISIN17964,Stripe 5
ISIN17965,Stripe 5
ISIN17966,Stripe 5
ISIN17967,Stripe 5
ISIN17968,Stripe 5
ISIN17969,Stripe 5
ISIN17970,Stripe 5
ISIN17971,Stripe 5
ISIN17972,Stripe 1
ISIN17974,Stripe 5
ISIN17975,Stripe 5
ISIN17976,Stripe 5
ISIN17977,Stripe 5
ISIN17978,Stripe 0
ISIN17979,Stripe 5
ISIN17980,Stripe 5
ISIN17981,Stripe 5
ISIN17983,Stripe 5
ISIN17984,Stripe 5
ISIN17985,Stripe 5
ISIN17986,Stripe 5
ISIN17989,Stripe 5
ISIN17990,Stripe 5
ISIN17991,Stripe 5
ISIN17992,Stripe 5
ISIN17993,Stripe 5
ISIN17994,Stripe 5
ISIN17995,Stripe 5
ISIN17996,Stripe 5
ISIN17997,Stripe 5
ISIN17998,Stripe 0
ISIN17999,Stripe 0
ISIN18000,Stripe 0
ISIN18001,Stripe 0
ISIN18002,Stripe 5
ISIN18003,Stripe 5
ISIN18004,Stripe 2
ISIN18005,Stripe 2
ISIN18006,Stripe 6
ISIN18007,Stripe 0
ISIN18008,Stripe 0
ISIN18009,Stripe 0
ISIN18010,Stripe 0
ISIN18011,Stripe 2
ISIN18013,Stripe 2
ISIN18014,Stripe 2
ISIN18015,Stripe 2
ISIN18016,Stripe 5
ISIN18017,Stripe 2
ISIN18018,Stripe 2
ISIN18019,Stripe 2
ISIN18020,Stripe 2
ISIN18021,Stripe 2
ISIN18022,Stripe 5
ISIN18023,Stripe 5
ISIN18024,Stripe 5
ISIN18025,Stripe 5
ISIN18026,Stripe 5
ISIN18027,Stripe 5
ISIN18028,Stripe 5
ISIN18029,Stripe 5
ISIN18030,Stripe 5
ISIN18031,Stripe 5
ISIN18032,Stripe 5
ISIN18033,Stripe 0
ISIN18034,Stripe 0
ISIN18035,Stripe 0
ISIN18036,Stripe 5
ISIN18037,Stripe 5
ISIN18038,Stripe 5
ISIN18039,Stripe 5
ISIN18040,Stripe 5
ISIN18041,Stripe 5
ISIN18042,Stripe 2
ISIN18043,Stripe 5
ISIN18044,Stripe 5
ISIN18046,Stripe 6
ISIN18047,Stripe 0
ISIN18049,Stripe 4
ISIN18050,Stripe 0
ISIN18051,Stripe 0
ISIN18052,Stripe 0
ISIN18053,Stripe 0
ISIN18054,Stripe 0
ISIN18055,Stripe 0
ISIN18056,Stripe 0
ISIN18057,Stripe 0
ISIN18058,Stripe 0
ISIN18059,Stripe 0
ISIN18060,Stripe 0
ISIN18061,Stripe 0
ISIN18062,Stripe 8
ISIN18063,Stripe 5
ISIN18064,Stripe 5
ISIN18065,Stripe 5
ISIN18066,Stripe 6
ISIN18067,Stripe 6
ISIN18068,Stripe 6
ISIN18069,Stripe 6
ISIN18070,Stripe 6
ISIN18071,Stripe 6
ISIN18072,Stripe 6
ISIN18073,Stripe 6
ISIN18074,Stripe 6
ISIN18075,Stripe 6
ISIN18076,Stripe 6
ISIN18077,Stripe 6
ISIN18078,Stripe 6
ISIN18079,Stripe 6
ISIN18080,Stripe 6
ISIN18081,Stripe 6
ISIN18082,Stripe 6
ISIN18083,Stripe 6
ISIN18084,Stripe 6
ISIN18085,Stripe 6
ISIN18086,Stripe 6
ISIN18087,Stripe 6
ISIN18088,Stripe 6
ISIN18089,Stripe 6
ISIN18090,Stripe 6
ISIN18091,Stripe 6
ISIN18092,Stripe 6
ISIN18093,Stripe 6
ISIN18094,Stripe 6
ISIN18095,Stripe 6
ISIN18096,Stripe 6
ISIN18097,Stripe 6
ISIN18098,Stripe 6
ISIN18099,Stripe 6
ISIN18100,Stripe 6
ISIN18101,Stripe 6
ISIN18102,Stripe 6
ISIN18103,Stripe 6
ISIN18104,Stripe 6
ISIN18105,Stripe 6
ISIN18106,Stripe 6
ISIN18107,Stripe 6
ISIN18108,Stripe 6
ISIN18109,Stripe 6
ISIN18110,Stripe 5
ISIN18111,Stripe 5
ISIN18112,Stripe 5
ISIN18113,Stripe 5
ISIN18114,Stripe 5
ISIN18117,Stripe 6
ISIN18118,Stripe 6
ISIN18119,Stripe 6
ISIN18120,Stripe 5
ISIN18121,Stripe 5
ISIN18122,Stripe 5
ISIN18123,Stripe 5
ISIN18124,Stripe 5
ISIN18125,Stripe 5
ISIN18126,Stripe 5
ISIN18127,Stripe 5
ISIN18128,Stripe 5
ISIN18129,Stripe 5
ISIN18130,Stripe 5
ISIN18131,Stripe 5
ISIN18132,Stripe 5
ISIN18133,Stripe 5
ISIN18134,Stripe 5
ISIN18135,Stripe 5
ISIN18136,Stripe 5
ISIN18137,Stripe 5
ISIN18138,Stripe 5
ISIN18139,Stripe 5
ISIN18140,Stripe 5
ISIN18141,Stripe 5
ISIN18144,Stripe 5
ISIN18145,Stripe 5
ISIN18146,Stripe 5
ISIN18151,Stripe 5
ISIN18152,Stripe 6
ISIN18153,Stripe 6
ISIN18154,Stripe 6
ISIN18155,Stripe 6
ISIN18156,Stripe 6
ISIN18157,Stripe 6
ISIN18158,Stripe 6
ISIN18159,Stripe 6
ISIN18160,Stripe 6
ISIN18161,Stripe 6
ISIN18162,Stripe 6
ISIN18163,Stripe 6
ISIN18164,Stripe 6
ISIN18165,Stripe 6
ISIN18166,Stripe 6
ISIN18167,Stripe 6
ISIN18168,Stripe 6
ISIN18169,Stripe 6
ISIN18170,Stripe 6
ISIN18171,Stripe 6
ISIN18172,Stripe 6
ISIN18173,Stripe 6
ISIN18174,Stripe 6
ISIN18175,Stripe 6
ISIN18176,Stripe 6
ISIN18178,Stripe 5
ISIN18179,Stripe 5
ISIN18180,Stripe 5
ISIN18181,Stripe 5
ISIN18182,Stripe 0
ISIN18183,Stripe 0
ISIN18184,Stripe 0
ISIN18185,Stripe 2
ISIN18186,Stripe 5
ISIN18187,Stripe 5
ISIN18188,Stripe 5
ISIN18189,Stripe 5
ISIN18190,Stripe 5
ISIN18191,Stripe 5
ISIN18192,Stripe 5
ISIN18193,Stripe 5
ISIN18194,Stripe 5
ISIN18195,Stripe 5
ISIN18196,Stripe 5
ISIN18197,Stripe 5
ISIN18198,Stripe 5
ISIN18199,Stripe 4
ISIN18200,Stripe 4
ISIN18201,Stripe 4
ISIN18202,Stripe 4
ISIN18203,Stripe 4
ISIN18204,Stripe 4
ISIN18205,Stripe 4
ISIN18206,Stripe 4
ISIN18207,Stripe 4
ISIN18208,Stripe 4
ISIN18209,Stripe 5
ISIN18210,Stripe 5
ISIN18211,Stripe 5
ISIN18212,Stripe 5
ISIN18213,Stripe 6
ISIN18214,Stripe 2
ISIN18215,Stripe 2
ISIN18216,Stripe 0
ISIN18217,Stripe 0
ISIN18218,Stripe 0
ISIN18219,Stripe 0
ISIN18220,Stripe 5
ISIN18221,Stripe 5
ISIN18222,Stripe 5
ISIN18223,Stripe 6
ISIN18224,Stripe 6
ISIN18225,Stripe 5
ISIN18226,Stripe 5
ISIN18227,Stripe 5
ISIN18228,Stripe 5
ISIN18229,Stripe 5
ISIN18230,Stripe 5
ISIN18231,Stripe 5
ISIN18232,Stripe 5
ISIN18233,Stripe 0
ISIN18234,Stripe 0
ISIN18235,Stripe 3
ISIN18236,Stripe 3
ISIN18237,Stripe 3
ISIN18239,Stripe 3
ISIN18240,Stripe 3
ISIN18241,Stripe 3
ISIN18242,Stripe 3
ISIN18243,Stripe 5
ISIN18244,Stripe 5
ISIN18245,Stripe 5
ISIN18246,Stripe 5
ISIN18247,Stripe 5
ISIN18248,Stripe 5
ISIN18249,Stripe 5
ISIN18250,Stripe 5
ISIN18251,Stripe 5
ISIN18252,Stripe 5
ISIN18253,Stripe 5
ISIN18254,Stripe 5
ISIN18255,Stripe 5
ISIN18256,Stripe 5
ISIN18257,Stripe 5
ISIN18258,Stripe 5
ISIN18259,Stripe 5
ISIN18260,Stripe 5
ISIN18261,Stripe 5
ISIN18262,Stripe 5
ISIN18263,Stripe 5
ISIN18264,Stripe 5
ISIN18265,Stripe 5
ISIN18266,Stripe 5
ISIN18267,Stripe 5
ISIN18268,Stripe 5
ISIN18269,Stripe 5
ISIN18270,Stripe 5
ISIN18271,Stripe 5
ISIN18272,Stripe 5
ISIN18273,Stripe 5
ISIN18274,Stripe 5
ISIN18275,Stripe 5
ISIN18276,Stripe 5
ISIN18277,Stripe 5
ISIN18278,Stripe 5
ISIN18279,Stripe 0
ISIN18281,Stripe 5
ISIN18282,Stripe 5
ISIN18283,Stripe 0
ISIN18285,Stripe 5
ISIN18286,Stripe 5
ISIN18287,Stripe 5
ISIN18288,Stripe 5
ISIN18289,Stripe 5
ISIN18290,Stripe 5
ISIN18291,Stripe 5
ISIN18292,Stripe 5
ISIN18293,Stripe 5
ISIN18294,Stripe 5
ISIN18295,Stripe 5
ISIN18296,Stripe 5
ISIN18297,Stripe 5
ISIN18298,Stripe 2
ISIN18299,Stripe 2
ISIN18300,Stripe 2
ISIN18301,Stripe 2
ISIN18302,Stripe 5
ISIN18303,Stripe 8
ISIN18304,Stripe 5
ISIN18305,Stripe 5
ISIN18306,Stripe 5
ISIN18307,Stripe 5
ISIN18308,Stripe 0
ISIN18309,Stripe 0
ISIN18310,Stripe 0
ISIN18311,Stripe 0
ISIN18313,Stripe 5
ISIN18314,Stripe 5
ISIN18315,Stripe 5
ISIN18316,Stripe 5
ISIN18317,Stripe 5
ISIN18318,Stripe 5
ISIN18319,Stripe 5
ISIN18320,Stripe 5
ISIN18321,Stripe 5
ISIN18322,Stripe 5
ISIN18323,Stripe 5
ISIN18324,Stripe 5
ISIN18325,Stripe 5
ISIN18326,Stripe 5
ISIN18327,Stripe 5
ISIN18328,Stripe 5
ISIN18329,Stripe 5
ISIN18330,Stripe 5
ISIN18331,Stripe 5
ISIN18332,Stripe 5
ISIN18333,Stripe 5
ISIN18334,Stripe 5
ISIN18335,Stripe 3
ISIN18336,Stripe 3
ISIN18338,Stripe 3
ISIN18339,Stripe 3
ISIN18340,Stripe 3
ISIN18341,Stripe 3
ISIN18342,Stripe 3
ISIN18343,Stripe 3
ISIN18344,Stripe 3
ISIN18345,Stripe 3
ISIN18346,Stripe 3
ISIN18347,Stripe 3
ISIN18348,Stripe 3
ISIN18349,Stripe 3
ISIN18350,Stripe 3
ISIN18351,Stripe 3
ISIN18352,Stripe 3
ISIN18353,Stripe 3
ISIN18354,Stripe 3
ISIN18355,Stripe 3
ISIN18356,Stripe 3
ISIN18357,Stripe 3
ISIN18358,Stripe 3
ISIN18359,Stripe 3
ISIN18360,Stripe 3
ISIN18361,Stripe 3
ISIN18362,Stripe 3
ISIN18363,Stripe 3
ISIN18364,Stripe 3
ISIN18372,Stripe 3
ISIN18373,Stripe 3
ISIN18374,Stripe 3
ISIN18377,Stripe 3
ISIN18381,Stripe 3
ISIN18382,Stripe 3
ISIN18385,Stripe 3
ISIN18388,Stripe 3
ISIN18399,Stripe 3
ISIN18400,Stripe 3
ISIN18407,Stripe 3
ISIN18409,Stripe 3
ISIN18419,Stripe 3
ISIN18426,Stripe 3
ISIN18430,Stripe 3
ISIN18431,Stripe 3
ISIN18432,Stripe 3
ISIN18433,Stripe 3
ISIN18434,Stripe 3
ISIN18435,Stripe 3
ISIN18438,Stripe 3
ISIN18439,Stripe 3
ISIN18441,Stripe 3
ISIN18442,Stripe 3
ISIN18443,Stripe 3
ISIN18446,Stripe 3
ISIN18449,Stripe 3
ISIN18451,Stripe 3
ISIN18454,Stripe 3
ISIN18455,Stripe 3
ISIN18457,Stripe 3
ISIN18458,Stripe 3
ISIN18459,Stripe 3
ISIN18461,Stripe 3
ISIN18462,Stripe 3
ISIN18463,Stripe 3
ISIN18465,Stripe 3
ISIN18466,Stripe 3
ISIN18469,Stripe 3
ISIN18470,Stripe 3
ISIN18471,Stripe 3
ISIN18473,Stripe 3
ISIN18476,Stripe 3
ISIN18479,Stripe 3
ISIN18481,Stripe 3
ISIN18482,Stripe 3
ISIN18483,Stripe 3
ISIN18484,Stripe 3
ISIN18490,Stripe 3
ISIN18498,Stripe 3
ISIN18512,Stripe 3
ISIN18518,Stripe 3
ISIN18526,Stripe 1
ISIN18527,Stripe 5
ISIN18528,Stripe 5
ISIN18529,Stripe 5
ISIN18530,Stripe 5
ISIN18531,Stripe 5
ISIN18532,Stripe 5
ISIN18540,Stripe 6
ISIN18541,Stripe 6
ISIN18542,Stripe 6
ISIN18544,Stripe 6
ISIN18545,Stripe 6
ISIN18546,Stripe 6
ISIN18547,Stripe 6
ISIN18548,Stripe 0
ISIN18553,Stripe 5
ISIN18554,Stripe 5
ISIN18555,Stripe 5
ISIN18556,Stripe 5
ISIN18557,Stripe 5
ISIN18559,Stripe 6
ISIN18560,Stripe 5
ISIN18561,Stripe 5
ISIN18562,Stripe 5
ISIN18563,Stripe 5
ISIN18564,Stripe 5
ISIN18565,Stripe 5
ISIN18566,Stripe 5
ISIN18567,Stripe 5
ISIN18568,Stripe 5
ISIN18569,Stripe 6
ISIN18570,Stripe 5
ISIN18571,Stripe 0
ISIN18572,Stripe 0
ISIN18573,Stripe 0
ISIN18574,Stripe 0
ISIN18575,Stripe 0
ISIN18576,Stripe 0
ISIN18577,Stripe 0
ISIN18578,Stripe 0
ISIN18579,Stripe 0
ISIN18580,Stripe 0
ISIN18581,Stripe 0
ISIN18582,Stripe 0
ISIN18583,Stripe 0
ISIN18584,Stripe 0
ISIN18585,Stripe 0
ISIN18586,Stripe 0
ISIN18588,Stripe 0
ISIN18589,Stripe 0
ISIN18590,Stripe 0
ISIN18591,Stripe 0
ISIN18592,Stripe 0
ISIN18593,Stripe 0
ISIN18594,Stripe 0
ISIN18595,Stripe 0
ISIN18596,Stripe 0
ISIN18597,Stripe 0
ISIN18598,Stripe 0
ISIN18599,Stripe 0
ISIN18600,Stripe 0
ISIN18601,Stripe 0
ISIN18602,Stripe 0
ISIN18603,Stripe 0
ISIN18604,Stripe 0
ISIN18605,Stripe 0
ISIN18618,Stripe 2
ISIN18619,Stripe 2
ISIN18620,Stripe 2
ISIN18621,Stripe 2
ISIN18626,Stripe 5
ISIN18627,Stripe 1
ISIN18628,Stripe 1
ISIN18629,Stripe 1
ISIN18630,Stripe 1
ISIN18631,Stripe 1
ISIN18632,Stripe 1
ISIN18633,Stripe 1
ISIN18634,Stripe 1
ISIN18635,Stripe 1
ISIN18636,Stripe 5
ISIN18637,Stripe 5
ISIN18638,Stripe 5
ISIN18639,Stripe 0
ISIN18640,Stripe 0
ISIN18641,Stripe 0
ISIN18642,Stripe 0
ISIN18643,Stripe 0
ISIN18644,Stripe 0
ISIN18645,Stripe 0
ISIN18646,Stripe 0
ISIN18647,Stripe 0
ISIN18648,Stripe 5
ISIN18649,Stripe 4
ISIN18650,Stripe 4
ISIN18651,Stripe 4
ISIN18652,Stripe 4
ISIN18653,Stripe 4
ISIN18654,Stripe 2
ISIN18655,Stripe 5
ISIN18656,Stripe 5
ISIN18657,Stripe 5
ISIN18658,Stripe 2
ISIN18659,Stripe 2
ISIN18660,Stripe 2
ISIN18661,Stripe 5
ISIN18662,Stripe 5
ISIN18663,Stripe 5
ISIN18664,Stripe 5
ISIN18665,Stripe 5
ISIN18666,Stripe 5
ISIN18667,Stripe 0
ISIN18668,Stripe 5
ISIN18669,Stripe 5
ISIN18670,Stripe 5
ISIN18671,Stripe 5
ISIN18672,Stripe 5
ISIN18673,Stripe 5
ISIN18674,Stripe 5
ISIN18675,Stripe 5
ISIN18676,Stripe 0
ISIN18677,Stripe 2
ISIN18678,Stripe 2
ISIN18679,Stripe 2
ISIN18680,Stripe 2
ISIN18681,Stripe 2
ISIN18682,Stripe 2
ISIN18683,Stripe 2
ISIN18684,Stripe 2
ISIN18685,Stripe 2
ISIN18686,Stripe 2
ISIN18687,Stripe 2
ISIN18688,Stripe 2
ISIN18689,Stripe 2
ISIN18690,Stripe 2
ISIN18691,Stripe 2
ISIN18692,Stripe 5
ISIN18693,Stripe 5
ISIN18694,Stripe 5
ISIN18696,Stripe 5
ISIN18697,Stripe 5
ISIN18699,Stripe 6
ISIN18700,Stripe 6
ISIN18701,Stripe 6
ISIN18702,Stripe 6
ISIN18703,Stripe 6
ISIN18704,Stripe 6
ISIN18706,Stripe 5
ISIN18707,Stripe 6
ISIN18708,Stripe 6
ISIN18709,Stripe 6
ISIN18710,Stripe 6
ISIN18711,Stripe 6
ISIN18712,Stripe 6
ISIN18713,Stripe 6
ISIN18714,Stripe 6
ISIN18715,Stripe 6
ISIN18716,Stripe 6
ISIN18717,Stripe 6
ISIN18718,Stripe 6
ISIN18719,Stripe 6
ISIN18720,Stripe 6
ISIN18721,Stripe 6
ISIN18723,Stripe 6
ISIN18724,Stripe 6
ISIN18725,Stripe 6
ISIN18726,Stripe 6
ISIN18727,Stripe 0
ISIN18728,Stripe 0
ISIN18729,Stripe 5
ISIN18730,Stripe 0
ISIN18735,Stripe 0
ISIN18736,Stripe 0
ISIN18737,Stripe 0
ISIN18738,Stripe 5
ISIN18739,Stripe 5
ISIN18740,Stripe 5
ISIN18741,Stripe 5
ISIN18749,Stripe 5
ISIN18750,Stripe 5
ISIN18751,Stripe 0
ISIN18752,Stripe 0
ISIN18753,Stripe 0
ISIN18754,Stripe 0
ISIN18755,Stripe 0
ISIN18756,Stripe 0
ISIN18757,Stripe 0
ISIN18758,Stripe 0
ISIN18759,Stripe 0
ISIN18760,Stripe 2
ISIN18761,Stripe 2
ISIN18762,Stripe 2
ISIN18763,Stripe 2
ISIN18764,Stripe 2
ISIN18765,Stripe 0
ISIN18766,Stripe 0
ISIN18767,Stripe 0
ISIN18768,Stripe 0
ISIN18769,Stripe 0
ISIN18770,Stripe 0
ISIN18772,Stripe 0
ISIN18773,Stripe 0
ISIN18774,Stripe 5
ISIN18775,Stripe 5
ISIN18776,Stripe 2
ISIN18777,Stripe 2
ISIN18778,Stripe 2
ISIN18779,Stripe 2
ISIN18780,Stripe 2
ISIN18781,Stripe 2
ISIN18782,Stripe 5
ISIN18783,Stripe 5
ISIN18784,Stripe 8
ISIN18785,Stripe 8
ISIN18786,Stripe 8
ISIN18787,Stripe 8
ISIN18788,Stripe 8
ISIN18789,Stripe 8
ISIN18790,Stripe 8
ISIN18791,Stripe 8
ISIN18792,Stripe 8
ISIN18793,Stripe 8
ISIN18794,Stripe 8
ISIN18795,Stripe 8
ISIN18796,Stripe 3
ISIN18797,Stripe 5
ISIN18798,Stripe 2
ISIN18799,Stripe 2
ISIN18800,Stripe 2
ISIN18801,Stripe 2
ISIN18802,Stripe 2
ISIN18803,Stripe 2
ISIN18804,Stripe 2
ISIN18805,Stripe 5
ISIN18806,Stripe 0
ISIN18807,Stripe 0
ISIN18808,Stripe 0
ISIN18809,Stripe 0
ISIN18812,Stripe 5
ISIN18813,Stripe 5
ISIN18814,Stripe 0
ISIN18815,Stripe 5
ISIN18816,Stripe 5
ISIN18818,Stripe 8
ISIN18819,Stripe 5
ISIN18820,Stripe 5
ISIN18821,Stripe 5
ISIN18822,Stripe 5
ISIN18823,Stripe 5
ISIN18824,Stripe 5
ISIN18825,Stripe 5
ISIN18826,Stripe 5
ISIN18827,Stripe 5
ISIN18828,Stripe 0
ISIN18829,Stripe 5
ISIN18830,Stripe 5
ISIN18831,Stripe 5
ISIN18832,Stripe 5
ISIN18833,Stripe 5
ISIN18834,Stripe 5
ISIN18835,Stripe 5
ISIN18836,Stripe 2
ISIN18837,Stripe 5
ISIN18838,Stripe 0
ISIN18839,Stripe 0
ISIN18840,Stripe 0
ISIN18841,Stripe 0
ISIN18842,Stripe 0
ISIN18843,Stripe 0
ISIN18844,Stripe 0
ISIN18845,Stripe 0
ISIN18846,Stripe 0
ISIN18847,Stripe 0
ISIN18850,Stripe 5
ISIN18851,Stripe 5
ISIN18852,Stripe 5
ISIN18853,Stripe 5
ISIN18854,Stripe 5
ISIN18855,Stripe 5
ISIN18856,Stripe 5
ISIN18857,Stripe 5
ISIN18858,Stripe 5
ISIN18859,Stripe 5
ISIN18860,Stripe 5
ISIN18861,Stripe 5
ISIN18862,Stripe 3
ISIN18863,Stripe 2
ISIN18864,Stripe 2
ISIN18865,Stripe 2
ISIN18866,Stripe 2
ISIN18868,Stripe 2
ISIN18869,Stripe 2
ISIN18870,Stripe 4
ISIN18871,Stripe 0
ISIN18872,Stripe 4
ISIN18873,Stripe 4
ISIN18874,Stripe 4
ISIN18875,Stripe 4
ISIN18876,Stripe 4
ISIN18877,Stripe 4
ISIN18878,Stripe 4
ISIN18879,Stripe 4
ISIN18880,Stripe 4
ISIN18881,Stripe 2
ISIN18882,Stripe 2
