ISIN,SP_rating,Moody_rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN696,,,Currency2,N,Seniority0,N,2,21-Jul-10,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Jan-25,Industry Group24,Industry Sector5,Industry SubGroup32,Issuer Name273,Ticker205,Country7,Stripe 9
ISIN697,sp_rating3,moody_rating1,Currency0,N,Seniority0,N,2,15-Sep-10,Collateral Type2,Coupon Frequency0,Coupon Type0,15-Sep-20,Industry Group17,Industry Sector6,Industry SubGroup77,Issuer Name274,Ticker206,Country10,Stripe 7
ISIN698,sp_rating16,moody_rating9,Currency0,N,Seniority0,N,2,16-Sep-10,Collateral Type2,Coupon Frequency0,Coupon Type0,16-Sep-22,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name275,Ticker207,Country1,Stripe 6
ISIN699,,moody_rating13,Currency0,N,Seniority0,N,2,22-Sep-10,Collateral Type0,Coupon Frequency0,Coupon Type0,22-Sep-17,Industry Group44,Industry Sector5,Industry SubGroup78,Issuer Name276,Ticker208,Country5,Stripe 6
ISIN700,sp_rating16,moody_rating1,Currency0,N,Seniority0,N,2,17-Sep-10,Collateral Type0,Coupon Frequency0,Coupon Type0,17-Sep-18,Industry Group45,Industry Sector2,Industry SubGroup79,Issuer Name277,Ticker209,Country14,Stripe 5
ISIN701,,moody_rating22,Currency2,N,Seniority0,N,2,20-Sep-10,Collateral Type0,Coupon Frequency1,Coupon Type0,20-Sep-17,Industry Group5,Industry Sector2,Industry SubGroup80,Issuer Name278,Ticker210,Country7,Stripe 3
ISIN702,sp_rating0,moody_rating10,Currency0,N,Seniority2,N,2,21-Sep-10,Collateral Type3,Coupon Frequency0,Coupon Type0,21-Sep-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN703,sp_rating3,moody_rating1,Currency2,N,Seniority0,N,2,17-Sep-10,Collateral Type0,Coupon Frequency0,Coupon Type0,17-Sep-40,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 4
ISIN704,sp_rating1,,Currency0,N,Seniority2,Y,2,22-Sep-10,Collateral Type2,Coupon Frequency1,Coupon Type1,22-Sep-70,Industry Group32,Industry Sector9,Industry SubGroup81,Issuer Name279,Ticker211,Country10,Stripe 8
ISIN705,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,8-Oct-10,Collateral Type2,Coupon Frequency0,Coupon Type0,8-Oct-29,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name167,Ticker129,Country9,Stripe 9
ISIN706,sp_rating11,moody_rating14,Currency0,N,Seniority0,Y,2,8-Oct-10,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Oct-20,Industry Group41,Industry Sector1,Industry SubGroup72,Issuer Name280,Ticker212,Country18,Stripe 0
ISIN707,sp_rating12,moody_rating0,Currency0,N,Seniority0,N,2,28-Oct-10,Collateral Type2,Coupon Frequency0,Coupon Type0,28-Oct-30,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name193,Ticker150,Country8,Stripe 7
ISIN708,sp_rating3,moody_rating2,Currency0,N,Seniority0,N,2,5-Nov-10,Collateral Type0,Coupon Frequency0,Coupon Type0,5-Nov-20,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name281,Ticker213,Country1,Stripe 6
ISIN709,sp_rating5,moody_rating24,Currency0,N,Seniority2,N,2,5-Nov-10,Collateral Type3,Coupon Frequency0,Coupon Type0,5-Nov-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name282,Ticker214,Country13,Stripe 2
ISIN710,sp_rating9,moody_rating11,Currency2,N,Seniority0,N,2,23-Nov-10,Collateral Type2,Coupon Frequency0,Coupon Type0,23-Nov-29,Industry Group10,Industry Sector6,Industry SubGroup82,Issuer Name283,Ticker215,Country6,Stripe 9
ISIN711,sp_rating2,moody_rating13,Currency3,N,Seniority1,Y,2,2-Dec-10,Collateral Type2,Coupon Frequency1,Coupon Type0,2-Jun-49,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name284,Ticker117,Country6,Stripe 3
ISIN712,sp_rating14,moody_rating24,Currency0,N,Seniority0,Y,2,22-Dec-10,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Dec-18,Industry Group46,Industry Sector4,Industry SubGroup83,Issuer Name285,Ticker216,Country3,Stripe 1
ISIN713,sp_rating9,moody_rating0,Currency2,N,Seniority0,N,2,10-Dec-10,Collateral Type0,Coupon Frequency0,Coupon Type0,10-Dec-40,Industry Group3,Industry Sector3,Industry SubGroup60,Issuer Name286,Ticker217,Country7,Stripe 9
ISIN714,sp_rating10,moody_rating18,Currency0,N,Seniority0,N,2,12-Jan-11,Collateral Type0,Coupon Frequency0,Coupon Type0,12-Jan-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN715,sp_rating10,moody_rating18,Currency2,N,Seniority0,N,2,13-Jan-11,Collateral Type0,Coupon Frequency0,Coupon Type0,13-Jan-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN716,,,Currency3,N,Seniority1,Y,2,26-Jan-11,Collateral Type1,Coupon Frequency1,Coupon Type1,26-Jul-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 3
ISIN717,sp_rating3,moody_rating3,Currency2,N,Seniority0,N,2,28-Jan-11,Collateral Type0,Coupon Frequency0,Coupon Type0,17-Dec-21,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name122,Ticker48,Country7,Stripe 4
ISIN718,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,21-Feb-11,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Feb-23,Industry Group3,Industry Sector3,Industry SubGroup3,Issuer Name262,Ticker198,Country8,Stripe 6
ISIN719,sp_rating6,moody_rating7,Currency0,N,Seniority0,N,2,11-Mar-11,Collateral Type2,Coupon Frequency0,Coupon Type0,9-Mar-18,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name287,Ticker218,Country3,Stripe 7
ISIN720,sp_rating1,moody_rating17,Currency0,N,Seniority2,N,2,30-Mar-11,Collateral Type3,Coupon Frequency0,Coupon Type0,30-Mar-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 4
ISIN721,sp_rating2,moody_rating7,Currency0,N,Seniority2,Y,2,16-Jun-11,Collateral Type2,Coupon Frequency1,Coupon Type1,16-Jun-71,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name288,Ticker140,Country10,Stripe 8
ISIN722,sp_rating17,moody_rating16,Currency0,N,Seniority1,Y,2,15-Apr-11,Collateral Type2,Coupon Frequency0,Coupon Type2,15-Apr-41,Industry Group2,Industry Sector2,Industry SubGroup84,Issuer Name289,Ticker219,Country8,Stripe 10
ISIN723,sp_rating6,moody_rating7,Currency0,N,Seniority2,N,2,18-May-11,Collateral Type3,Coupon Frequency0,Coupon Type0,18-May-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name290,Ticker220,Country0,Stripe 4
ISIN724,sp_rating1,moody_rating17,Currency3,N,Seniority2,N,2,27-Apr-11,Collateral Type3,Coupon Frequency1,Coupon Type0,27-Apr-22,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name107,Ticker94,Country8,Stripe 3
ISIN725,sp_rating12,moody_rating25,Currency2,N,Seniority2,N,2,21-Apr-11,Collateral Type2,Coupon Frequency0,Coupon Type0,21-Apr-22,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name291,Ticker153,Country7,Stripe 10
ISIN726,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,9-May-11,Collateral Type0,Coupon Frequency0,Coupon Type0,9-May-16,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 2
ISIN727,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,24-May-11,Collateral Type2,Coupon Frequency0,Coupon Type0,24-May-19,Industry Group36,Industry Sector3,Industry SubGroup65,Issuer Name292,Ticker221,Country9,Stripe 6
ISIN728,,moody_rating17,Currency0,N,Seniority1,Y,2,3-Jun-11,Collateral Type1,Coupon Frequency0,Coupon Type1,26-Apr-49,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name293,Ticker222,Country0,Stripe 8
ISIN729,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,26-May-11,Collateral Type2,Coupon Frequency0,Coupon Type0,2-Jun-31,Industry Group10,Industry Sector6,Industry SubGroup82,Issuer Name294,Ticker223,Country6,Stripe 9
ISIN730,,moody_rating13,Currency2,N,Seniority2,N,2,3-Jun-11,Collateral Type3,Coupon Frequency1,Coupon Type0,3-Jun-21,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name220,Ticker168,Country7,Stripe 10
ISIN731,sp_rating8,moody_rating9,Currency0,N,Seniority0,N,2,30-Jun-11,Collateral Type2,Coupon Frequency0,Coupon Type0,30-Jun-16,Industry Group9,Industry Sector1,Industry SubGroup12,Issuer Name15,Ticker14,Country8,Stripe 5
ISIN732,sp_rating0,moody_rating17,Currency0,N,Seniority0,N,2,5-Jul-11,Collateral Type2,Coupon Frequency0,Coupon Type0,5-Jul-18,Industry Group26,Industry Sector4,Industry SubGroup59,Issuer Name178,Ticker137,Country7,Stripe 5
ISIN733,sp_rating4,moody_rating5,Currency0,N,Seniority0,N,2,8-Jul-11,Collateral Type2,Coupon Frequency0,Coupon Type0,9-Jul-18,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name8,Ticker8,Country3,Stripe 7
ISIN734,sp_rating0,moody_rating0,Currency2,N,Seniority0,N,2,18-Jul-11,Collateral Type2,Coupon Frequency0,Coupon Type0,17-Jul-26,Industry Group3,Industry Sector3,Industry SubGroup60,Issuer Name295,Ticker136,Country7,Stripe 9
ISIN735,sp_rating6,moody_rating17,Currency2,N,Seniority1,Y,2,20-Mar-12,Collateral Type1,Coupon Frequency0,Coupon Type1,20-Mar-49,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name296,Ticker194,Country5,Stripe 8
ISIN736,sp_rating1,moody_rating17,Currency0,N,Seniority0,N,2,15-Sep-11,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Oct-21,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name180,Ticker139,Country8,Stripe 7
ISIN737,,moody_rating11,Currency0,N,Seniority0,N,2,12-Oct-11,Collateral Type0,Coupon Frequency0,Coupon Type0,12-Oct-21,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name293,Ticker222,Country0,Stripe 6
ISIN738,,moody_rating0,Currency0,N,Seniority0,N,2,4-Nov-11,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Nov-20,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name17,Ticker15,Country5,Stripe 6
ISIN739,sp_rating0,moody_rating17,Currency0,N,Seniority0,N,2,1-Dec-11,Collateral Type2,Coupon Frequency0,Coupon Type0,2-Dec-19,Industry Group26,Industry Sector4,Industry SubGroup59,Issuer Name178,Ticker137,Country7,Stripe 5
ISIN740,sp_rating1,moody_rating17,Currency2,N,Seniority0,N,2,6-Dec-11,Collateral Type0,Coupon Frequency0,Coupon Type0,6-Dec-21,Industry Group24,Industry Sector5,Industry SubGroup32,Issuer Name297,Ticker224,Country7,Stripe 9
ISIN741,sp_rating0,moody_rating10,Currency2,N,Seniority2,Y,2,16-Dec-11,Collateral Type3,Coupon Frequency0,Coupon Type1,16-Dec-21,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 10
ISIN742,sp_rating0,moody_rating10,Currency3,N,Seniority2,Y,2,16-Dec-11,Collateral Type3,Coupon Frequency0,Coupon Type1,16-Dec-21,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 3
ISIN743,sp_rating16,moody_rating15,Currency0,N,Seniority0,N,2,11-Jan-12,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Jul-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 4
ISIN744,sp_rating10,moody_rating18,Currency0,N,Seniority0,N,2,11-Jan-12,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Jan-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN745,sp_rating16,moody_rating18,Currency2,N,Seniority0,N,2,18-Jan-12,Collateral Type0,Coupon Frequency0,Coupon Type0,18-Jan-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name162,Ticker125,Country14,Stripe 4
ISIN746,sp_rating12,moody_rating11,Currency2,N,Seniority0,N,2,24-Jan-12,Collateral Type2,Coupon Frequency0,Coupon Type0,24-Jan-42,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name298,Ticker225,Country7,Stripe 9
ISIN747,sp_rating0,moody_rating3,Currency3,N,Seniority2,N,2,25-Jan-12,Collateral Type3,Coupon Frequency1,Coupon Type0,25-Jan-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 3
ISIN748,sp_rating10,moody_rating3,Currency2,N,Seniority0,N,2,2-Feb-12,Collateral Type2,Coupon Frequency0,Coupon Type0,14-Dec-18,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name299,Ticker33,Country8,Stripe 9
ISIN749,sp_rating15,moody_rating1,Currency2,N,Seniority0,N,2,31-Jan-12,Collateral Type2,Coupon Frequency0,Coupon Type0,31-Jul-19,Industry Group8,Industry Sector2,Industry SubGroup51,Issuer Name230,Ticker110,Country18,Stripe 4
ISIN750,sp_rating3,moody_rating1,Currency0,N,Seniority0,N,2,2-Feb-12,Collateral Type0,Coupon Frequency0,Coupon Type0,2-Feb-17,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 4
ISIN751,sp_rating0,moody_rating2,Currency0,N,Seniority0,N,2,28-Feb-12,Collateral Type0,Coupon Frequency0,Coupon Type0,28-Feb-17,Industry Group20,Industry Sector4,Industry SubGroup85,Issuer Name300,Ticker226,Country14,Stripe 5
ISIN752,sp_rating1,moody_rating17,Currency0,N,Seniority0,N,2,1-Mar-12,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Mar-22,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name180,Ticker139,Country8,Stripe 7
ISIN753,sp_rating8,moody_rating9,Currency0,N,Seniority0,N,2,8-Mar-12,Collateral Type2,Coupon Frequency0,Coupon Type0,8-Mar-24,Industry Group9,Industry Sector1,Industry SubGroup12,Issuer Name15,Ticker14,Country8,Stripe 5
ISIN754,sp_rating6,moody_rating2,Currency3,N,Seniority2,Y,2,16-Mar-12,Collateral Type3,Coupon Frequency1,Coupon Type1,16-Mar-22,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name158,Ticker13,Country7,Stripe 3
ISIN755,sp_rating3,moody_rating26,Currency0,N,Seniority0,N,2,15-Mar-12,Collateral Type0,Coupon Frequency0,Coupon Type0,15-Mar-19,Industry Group21,Industry Sector1,Industry SubGroup86,Issuer Name301,Ticker227,Country14,Stripe 6
ISIN756,sp_rating12,moody_rating0,Currency0,N,Seniority0,N,2,19-Mar-12,Collateral Type0,Coupon Frequency0,Coupon Type0,19-Mar-24,Industry Group6,Industry Sector4,Industry SubGroup6,Issuer Name302,Ticker228,Country8,Stripe 5
ISIN757,sp_rating10,moody_rating18,Currency2,N,Seniority0,N,2,19-Mar-12,Collateral Type0,Coupon Frequency0,Coupon Type0,19-Sep-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN758,sp_rating6,moody_rating13,Currency0,N,Seniority0,N,2,28-Mar-12,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Apr-19,Industry Group46,Industry Sector4,Industry SubGroup87,Issuer Name303,Ticker229,Country8,Stripe 6
ISIN759,sp_rating8,moody_rating1,Currency0,N,Seniority0,N,2,23-Mar-12,Collateral Type2,Coupon Frequency0,Coupon Type0,25-Jun-18,Industry Group4,Industry Sector4,Industry SubGroup4,Issuer Name304,Ticker230,Country8,Stripe 6
ISIN760,sp_rating3,moody_rating3,Currency0,N,Seniority0,N,2,26-Mar-12,Collateral Type2,Coupon Frequency0,Coupon Type0,26-Mar-19,Industry Group1,Industry Sector1,Industry SubGroup76,Issuer Name305,Ticker231,Country8,Stripe 6
ISIN761,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,28-Mar-12,Collateral Type2,Coupon Frequency0,Coupon Type0,28-Mar-19,Industry Group17,Industry Sector6,Industry SubGroup57,Issuer Name306,Ticker232,Country7,Stripe 9
ISIN762,sp_rating1,moody_rating10,Currency0,N,Seniority0,N,2,27-Mar-12,Collateral Type2,Coupon Frequency0,Coupon Type0,28-Mar-22,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name175,Ticker134,Country7,Stripe 6
ISIN763,sp_rating6,moody_rating17,Currency3,N,Seniority1,Y,2,12-Apr-12,Collateral Type1,Coupon Frequency1,Coupon Type1,12-Oct-72,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name296,Ticker194,Country5,Stripe 8
ISIN764,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,3-Apr-12,Collateral Type2,Coupon Frequency0,Coupon Type4,3-Apr-18,Industry Group35,Industry Sector0,Industry SubGroup88,Issuer Name307,Ticker111,Country3,Stripe 6
ISIN765,sp_rating0,moody_rating10,Currency3,N,Seniority1,Y,2,3-May-12,Collateral Type1,Coupon Frequency1,Coupon Type0,3-Nov-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name197,Ticker153,Country7,Stripe 10
ISIN766,sp_rating13,moody_rating24,Currency0,N,Seniority3,Y,2,28-Sep-12,Collateral Type2,Coupon Frequency1,Coupon Type0,1-Oct-20,Industry Group47,Industry Sector1,Industry SubGroup89,Issuer Name308,Ticker233,Country5,Stripe 0
ISIN767,sp_rating10,moody_rating1,Currency0,N,Seniority0,N,2,29-May-12,Collateral Type2,Coupon Frequency0,Coupon Type0,29-Nov-18,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name309,Ticker234,Country10,Stripe 6
ISIN768,sp_rating16,moody_rating18,Currency0,N,Seniority0,N,2,14-Jun-12,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Jun-24,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name310,Ticker235,Country8,Stripe 6
ISIN769,sp_rating5,moody_rating11,Currency0,N,Seniority0,N,2,25-Jun-12,Collateral Type2,Coupon Frequency0,Coupon Type0,27-Jun-22,Industry Group9,Industry Sector1,Industry SubGroup46,Issuer Name311,Ticker236,Country8,Stripe 5
ISIN770,sp_rating0,moody_rating0,Currency0,N,Seniority2,Y,2,25-Jun-12,Collateral Type2,Coupon Frequency0,Coupon Type1,30-Nov-72,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name312,Ticker237,Country7,Stripe 8
ISIN771,sp_rating0,moody_rating0,Currency2,N,Seniority2,Y,2,25-Jun-12,Collateral Type2,Coupon Frequency0,Coupon Type1,30-Nov-72,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name312,Ticker237,Country7,Stripe 8
ISIN772,sp_rating0,moody_rating0,Currency3,N,Seniority2,Y,2,27-Jun-12,Collateral Type2,Coupon Frequency1,Coupon Type1,30-Nov-72,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name312,Ticker237,Country7,Stripe 8
ISIN773,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,27-Jun-12,Collateral Type2,Coupon Frequency0,Coupon Type0,15-Jul-42,Industry Group10,Industry Sector6,Industry SubGroup82,Issuer Name294,Ticker223,Country6,Stripe 9
ISIN774,sp_rating5,moody_rating17,Currency0,N,Seniority2,Y,2,10-Jul-12,Collateral Type3,Coupon Frequency0,Coupon Type1,10-Jul-42,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name234,Ticker178,Country13,Stripe 10
ISIN775,sp_rating1,moody_rating2,Currency0,N,Seniority2,N,2,6-Jul-12,Collateral Type3,Coupon Frequency0,Coupon Type0,6-Jul-22,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name107,Ticker94,Country8,Stripe 4
ISIN776,sp_rating0,moody_rating3,Currency3,N,Seniority2,Y,2,12-Jul-12,Collateral Type3,Coupon Frequency1,Coupon Type1,12-Jul-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 3
ISIN777,sp_rating4,moody_rating5,Currency0,N,Seniority0,N,2,16-Jul-12,Collateral Type2,Coupon Frequency0,Coupon Type0,17-Oct-16,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name8,Ticker8,Country3,Stripe 7
ISIN778,,moody_rating18,Currency0,N,Seniority0,N,2,19-Jul-12,Collateral Type2,Coupon Frequency0,Coupon Type0,19-Jul-19,Industry Group12,Industry Sector4,Industry SubGroup42,Issuer Name313,Ticker238,Country3,Stripe 5
ISIN779,sp_rating6,moody_rating17,Currency0,N,Seniority1,Y,2,27-Feb-13,Collateral Type2,Coupon Frequency0,Coupon Type1,27-Feb-49,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name314,Ticker136,Country8,Stripe 8
ISIN780,sp_rating0,,Currency0,N,Seniority2,Y,2,31-Jul-13,Collateral Type3,Coupon Frequency0,Coupon Type1,31-Jul-43,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name315,Ticker239,Country0,Stripe 10
ISIN781,sp_rating12,moody_rating0,Currency0,N,Seniority0,N,2,2-Aug-12,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Aug-25,Industry Group6,Industry Sector4,Industry SubGroup6,Issuer Name302,Ticker228,Country8,Stripe 5
ISIN782,sp_rating12,,Currency0,N,Seniority2,Y,2,29-Aug-12,Collateral Type3,Coupon Frequency0,Coupon Type1,29-Aug-42,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name316,Ticker240,Country8,Stripe 10
ISIN783,sp_rating9,moody_rating3,Currency3,N,Seniority2,Y,2,28-Aug-12,Collateral Type3,Coupon Frequency1,Coupon Type1,28-Feb-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name172,Ticker133,Country10,Stripe 3
ISIN784,,moody_rating18,Currency0,N,Seniority0,N,2,12-Sep-12,Collateral Type2,Coupon Frequency0,Coupon Type0,12-Sep-22,Industry Group12,Industry Sector4,Industry SubGroup42,Issuer Name313,Ticker238,Country3,Stripe 5
ISIN785,sp_rating12,moody_rating11,Currency0,N,Seniority2,N,2,14-Sep-12,Collateral Type3,Coupon Frequency0,Coupon Type0,14-Sep-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN786,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,11-Sep-12,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Sep-19,Industry Group22,Industry Sector1,Industry SubGroup90,Issuer Name317,Ticker241,Country14,Stripe 6
ISIN787,sp_rating12,moody_rating11,Currency2,N,Seniority2,N,2,14-Sep-12,Collateral Type3,Coupon Frequency0,Coupon Type0,14-Sep-27,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 10
ISIN788,sp_rating9,moody_rating0,Currency2,N,Seniority0,N,2,25-Sep-12,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Nov-17,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name228,Ticker175,Country6,Stripe 10
ISIN789,sp_rating1,moody_rating2,Currency3,N,Seniority2,Y,2,13-Sep-12,Collateral Type3,Coupon Frequency1,Coupon Type1,13-Sep-22,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name107,Ticker94,Country8,Stripe 3
ISIN790,sp_rating10,moody_rating3,Currency0,N,Seniority0,N,2,17-Sep-12,Collateral Type0,Coupon Frequency0,Coupon Type0,17-Sep-20,Industry Group29,Industry Sector0,Industry SubGroup70,Issuer Name318,Ticker179,Country5,Stripe 7
ISIN791,sp_rating0,,Currency0,N,Seniority0,N,2,14-Sep-12,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Mar-18,Industry Group20,Industry Sector4,Industry SubGroup85,Issuer Name300,Ticker226,Country14,Stripe 5
ISIN792,sp_rating0,moody_rating10,Currency3,N,Seniority1,Y,2,18-Sep-12,Collateral Type1,Coupon Frequency1,Coupon Type1,1-Apr-49,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name319,Ticker154,Country7,Stripe 8
ISIN793,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,25-Sep-12,Collateral Type2,Coupon Frequency0,Coupon Type0,27-Jan-20,Industry Group36,Industry Sector3,Industry SubGroup65,Issuer Name292,Ticker221,Country9,Stripe 6
ISIN794,,moody_rating11,Currency0,N,Seniority0,N,2,27-Sep-12,Collateral Type0,Coupon Frequency0,Coupon Type0,27-Sep-22,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name293,Ticker222,Country0,Stripe 6
ISIN795,,moody_rating0,Currency0,N,Seniority0,N,2,26-Sep-12,Collateral Type0,Coupon Frequency0,Coupon Type0,26-Sep-19,Industry Group23,Industry Sector2,Industry SubGroup91,Issuer Name320,Ticker242,Country7,Stripe 6
ISIN796,sp_rating10,moody_rating1,Currency0,N,Seniority0,N,2,25-Sep-12,Collateral Type2,Coupon Frequency0,Coupon Type0,25-Sep-20,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name309,Ticker234,Country10,Stripe 6
ISIN797,sp_rating10,moody_rating1,Currency2,N,Seniority0,N,2,25-Sep-12,Collateral Type2,Coupon Frequency0,Coupon Type0,25-Sep-24,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name309,Ticker234,Country10,Stripe 9
ISIN798,sp_rating6,moody_rating2,Currency3,N,Seniority2,Y,2,2-Oct-12,Collateral Type3,Coupon Frequency1,Coupon Type1,28-Mar-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name321,Ticker243,Country0,Stripe 3
ISIN799,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,9-Oct-12,Collateral Type0,Coupon Frequency0,Coupon Type0,9-Oct-29,Industry Group11,Industry Sector1,Industry SubGroup16,Issuer Name322,Ticker244,Country1,Stripe 9
ISIN800,,moody_rating17,Currency0,N,Seniority0,N,2,3-Oct-12,Collateral Type0,Coupon Frequency0,Coupon Type0,3-Oct-17,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name323,Ticker245,Country7,Stripe 7
ISIN801,sp_rating6,moody_rating2,Currency0,N,Seniority2,N,2,8-Oct-12,Collateral Type3,Coupon Frequency0,Coupon Type0,10-Oct-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name321,Ticker243,Country0,Stripe 4
ISIN802,sp_rating1,moody_rating17,Currency0,N,Seniority0,N,2,11-Oct-12,Collateral Type2,Coupon Frequency0,Coupon Type0,11-Oct-19,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name181,Ticker140,Country10,Stripe 6
ISIN803,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,15-Oct-12,Collateral Type2,Coupon Frequency0,Coupon Type0,17-Apr-23,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name131,Ticker108,Country8,Stripe 6
